1102	13
1103	22.0
1104	22.0
1105	22.0
1106	28
1107	29
1108	28
1109	20
1110	18
1111	22
1112	15.5
1113	10.3
1114	8.0
1115	12
1116	8.7
1117	12.7
1118	15
1119	23
1120	7.9
1121	9.0
1122	13
1123	7.4
1124	18
1125	9.5
1126	15
1127	15.5
1128	14.1
1129	12
1130	12
1131	18
1132	9
1133	9.6
1134	25
1135	24
1136	8.7
1137	10.3
1138	15
1139	26
1140	24
1141	13.7
1142	24
1143	14.9
1144	11
1145	11
1146	24
1147	24
1148	22
1149	16.5
1150	18.0
1151	55
1152	55
1153	15.0
1154	15.0
1156	20
1157	20
1158	12
1159	12
1160	16
1161	24
1162	18
1163	25
1164	21
1165	9
1166	25
1167	25
1168	23
1169	20
1170	33
1171	40
1172	11.5
1173	11.0
1174	20
1175	20
1176	9.5
1177	23
1178	9.3
1179	16.5
1180	7.7
1181	8.7
1182	16
1183	14
1184	12.8
1185	14
1186	26
1187	28
1188	14
1189	15
1190	18
1191	24
1192	27
1193	24
1194	33
1195	32
1196	35
1197	16.2
1198	15.7
1199	14.0
1200	7.8
1201	24.0
1202	8.2
1203	12
1204	15
1205	21
1206	7.5
1207	12
1208	32
1209	25
1210	33
1211	34
1212	32
1213	33
1214	20
1215	25
1216	28
1217	7.4
1218	28
1219	28
1220	17
1221	10.8
1222	20
1223	30
1224	19
1225	24
1226	11.5
1227	14.2
1228	14.5
1229	12.6
1230	14.2
1231	8
1232	30
1233	9.9
1234	14.5
1235	70
1236	12.5
1237	7.2
1238	10.4
1239	14.0
1240	8
1241	17.7
1242	16.7
1243	12.1
1244	11.2
1245	20
1246	32
1247	32
1248	13.8
1249	13.8
1250	15.5
1251	20
1252	34
1253	34
1254	16
1255	15
1256	15
1257	24
1258	32
1259	40.0
1260	20
1261	9.5
1262	10.7
1263	9.1
1264	8.7
1265	16
1266	27
1267	14
1268	14.5
1269	20.0
1270	25
1271	25
1272	22
1273	50
1274	14
1275	9.6
1276	28
1277	26
1278	27
1279	24
1280	35
1281	20
1282	22
1283	20
1284	20
1285	7.3
1286	20.0
1288	27
1289	20.0
1290	17
1291	25
1292	25
1293	25
1294	22
1295	20.0
1296	20.0
1297	20.0
1298	20.0
1299	21
1300	8.7
1301	18
1302	15.5
1303	12
1304	9.6
1305	30
1306	57
1309	17
1310	11.8
1311	13.6
1312	13.1
1313	18
1314	24.0
1315	7.3
1316	4.4
1317	20
1318	32
1319	17
1320	40
1321	10.9
1322	17
1323	16
1324	12
1325	45
1326	7.0
1327	20.0
1328	19.0
1329	30.0
1330	30.0
1331	30.0
1332	14.0
1333	16.4
1334	8.9
1335	23
1336	17
1337	17
1338	15
1339	18
1340	9
1341	10.0
1342	11.3
1343	9.7
1344	11.7
1345	8.9
1346	21
1347	22
1348	24
1349	25
1350	9.6
1351	10.5
1352	10.0
1353	9.6
1354	19.9
1355	33
1356	12
1357	32
1358	13
1359	11
1360	25
1361	26
1362	12.5
1363	10.9
1364	10.9
1365	11.75
1366	12.8
1367	25
1369	18.4
1370	15.3
1371	30
1372	28
1373	29
1374	34
1375	7.9
1376	7.9
1377	8.3
1378	8.3
1379	8.3
1380	8.3
1381	8.6
1382	8.6
1383	8.9
1384	8.9
1385	9.2
1386	9.2
1387	9.6
1388	9.6
1389	9.8
1390	9.8
1391	10
1392	18
1393	28
1394	58
1395	12.8
1396	10
1397	9.5
1398	11
1400	22
1401	22
1402	22
1409	17
1410	17
1411	27
1412	14
1413	12.5
1414	21
1415	28
1416	16
1417	9.4
1418	24
1419	9.3
1420	7.8
1421	15
1422	17
1423	25.5
1424	16.3
1425	18.5
1427	15
1428	18
1429	15
1430	9.1
1431	9
1432	15.5
1433	17.8
1434	9.1
1435	11.9
1437	24
1438	19
1439	23
1440	9.5
1441	20
1442	20
1443	20
1444	20
1445	40
1446	40
1447	40
1448	8.8
1449	34
1450	50
1451	50
1452	50
1453	50
1454	50
1455	14
1456	10
1457	5.4
1458	5.4
1459	7.3
1460	5.1
1461	3.8
1462	12
1463	25
1464	23
1465	32
1466	7.5
1467	11.3
1468	7.7
1469	20
1470	23
1471	17
1472	14.0
1475	29
1476	30
1480	8.7
1481	18
1482	8.5
1483	8
1484	9.6
1485	17
1489	14
1490	14
1491	30
1492	17
1493	17
1494	17
1495	17
1496	30
1497	30
1498	34
1499	19
1500	14
1501	19
1502	11
1503	16
1504	23
1505	28
1506	30
1507	14.5
1508	3.88
1509	15
1510	23
1511	43
1512	17
1523	8.7
1524	10.9
1525	14
1526	19
1527	9.9
1528	8.7
1529	9.0
1530	16
1531	8.0
1532	9.0
1533	9.0
1534	18
1536	32
1537	30
1538	30
1539	30
1540	10.5
1541	8.9
1542	23
1544	10.7
1545	10.3
1546	10.5
1547	10.2
1548	10.1
1549	30
1550	20
1551	13
1552	6.5
1553	16
1554	13
1555	8
1556	8.3
1557	7.3
1558	7.1
1559	25
1560	30
1562	9.0
1563	9.0
1564	12
1565	9
1566	21
1567	21
1568	23
1569	9.1
1570	8.0
1571	5.5
1572	34
1573	32
1574	11
1575	22
1576	40
1577	25
1578	22
1579	8.9
1580	13.0
1581	35
1582	30
1583	28
1586	8.7
1587	7
1588	23
1589	9
1590	17
1591	20
1592	20
1593	7
1594	19
1595	22
1597	22.0
1598	14
1599	12.8
1600	11.5
1601	14.1
1602	11.5
1603	12
1604	9.4
1605	19
1606	10.2
1607	10.2
1608	8
1609	4.2
1610	7.5
1611	7.5
1613	29
1614	25
1615	14.4
1616	18.1
1617	25
1618	22.9
1619	40
1620	7.0
1622	26
1623	5.9
1624	6.17
1628	8
1629	11.1
1630	11.1
1631	11.0
1636	27
1637	21.5
1638	25
1639	25
1640	25
1641	4
1644	46
1645	7.5
1646	20
1647	7.1
1648	7.8
1649	15
1650	23
1651	6.1
1652	6.48
1653	4.5
1654	17
1655	9
1656	16
1657	5.8
1658	18.3
1659	33.0
1661	16
1662	10.6
1663	10.6
1664	7.1
1665	7.3
1666	7.1
1667	8.6
1668	7.9
1669	8.8
1670	13.6
1671	15.3
1672	14.9
1673	12.6
1674	6
1675	24
1676	7.5
1677	13
1678	14
1679	20
1680	15
1681	30
1682	30
1683	25
1684	25
1685	25
1686	19
1687	19
1688	15
1689	8.7
1690	8.5
1691	11.8
1692	25.6
1693	15.3
1694	16.7
1696	37
1697	39
1698	10.2
1699	22
1700	25
1701	10.1
1702	13
1703	32
1704	36
1705	11.8
1706	26
1708	14.0
1709	12.0
1710	18.3
1711	13
1712	12
1713	4.6
1714	24
1715	9.2
1716	12
1717	20
1718	17
1719	13
1720	17
1721	12
1722	17
1723	15
1724	9
1725	14
1726	11
1727	18
1728	31
1729	30
1730	4.6
1731	8
1732	14
1733	6.8
1734	12
1735	11
1736	13.4
1737	13.2
1738	12.3
1739	7.9
1740	6.8
1741	7.9
1742	9.1
1743	9.5
1744	8.5
1746	13
1747	11
1748	6.0
1749	10.0
1751	13
1752	3.5
1753	21
1754	19
1755	18.5
1756	8.0
1757	35
1758	35
1759	35
1760	35
1761	22.9
1762	13.5
1763	19
1764	17.20
1765	20.5
1766	25.8
1767	6.7
1768	6.5
1769	28.5
1770	21
1771	18.3
1772	25
1773	23
1774	11.6
1775	14.1
1776	20
1777	19.5
1778	21
1779	21.5
1780	5.5
1781	43.1
1784	85
1785	85
1786	85
1787	13.5
1788	8.2
1792	24.8
1793	25
1794	25
1795	28
1796	25
1797	27
1798	7.8
1799	7.6
1800	21
1801	18
1802	11.5
1803	16.5
1804	10
1805	25
1807	28
1808	12.1
1809	27
1810	10.8
1811	9.5
1812	9.4
1813	33
1814	33
1815	11.0
1817	20
1820	25.0
1821	28
1822	35
1823	35
1824	3.8
1825	7.0
1826	4.0
1827	8.7
1828	8.7
1829	5.6
1830	6.0
1831	7.0
1832	28
1833	28
1834	33
1835	35
1836	9.6
1837	9.8
1838	9.7
1839	9.6
1840	13
1846	29.0
1847	27.8
1849	8.25
1850	13.2
1851	24
1852	24
1853	30
1854	10.8
1855	10.8
1858	7.1
1859	20
1860	19
1861	24
1862	10.4
1863	11.5
1864	17
1865	25
1866	29
1867	31
1868	29
1869	9.99
1870	18
1871	8.3
1872	22.9
1873	26
1874	6.4
1875	11.7
1876	19
1877	22
1878	24
1879	16
1880	17.5
1881	16
1882	32
1883	20.9
1884	9.8
1885	26
1886	6.0
1888	16
1889	19
1890	21
1891	35
1892	24
1893	20
1894	9.4
1895	16.5
1896	21.0
1897	20
1898	20
1899	19
1900	26
1901	33
1902	16.5
1903	17.5
1904	13.7
1905	14.7
1906	45
1907	10.5
1908	24
1909	70
1910	25
1911	25
1912	17.8
1913	15
1914	20
1915	11.1
1916	11.1
1917	9.9
1918	9.9
1922	30
1923	20
1924	20
1925	22
1926	26
1927	18
1928	15
1929	17
1930	20
1931	16.9
1932	21
1933	10.3
1934	9.9
1935	10.3
1936	20.0
1937	24.4
1938	14.7
1939	8.9
1940	20
1941	39.18
1942	8.9
1943	11.8
1944	10.3
1945	10.2
1946	10.8
1947	12.3
1948	9.2
1949	12.2
1950	20
1951	20
1952	20
1953	20
1954	21
1955	27
1956	69
1957	97
1958	56
1959	56
1960	10.5
1961	10.7
1962	13.9
1963	11.3
1964	25
1965	26
1966	9.0
1968	14.2
1969	17.4
1970	14.0
1972	37
1974	44
1975	23
1976	29.3
1977	23
1978	17
1979	19
1980	7.2
1981	14.2
1982	13
1983	7.5
1984	7.5
1985	12
1986	25
1987	7.7
1988	7.8
1989	8.1
1990	8.9
1991	24
1992	9.0
1993	16
1994	15
1995	8
1996	37
1997	7
1998	8
1999	8
2000	8.5
2001	8.5
2002	8.5
2003	8.5
2004	15
2005	8.6
2006	15
2007	16
2008	7.2
2009	6.6
2010	7.2
2011	24
2012	6.6
2013	28
2014	23
2015	25
2016	25
2017	13.5
2018	21
2019	15.5
2020	17.7
2021	14.1
2022	14.6
2023	42
2024	36
2025	15
2026	25
2027	6.09
2028	8.23
2029	18
2030	17
2031	15.6
2032	12.15
2033	15.7
2034	12.8
2035	8.4
2036	9.9
2037	12.7
2038	23
2039	20
2040	17
2041	16
2043	36
2044	24
2046	10
2047	7
2048	16
2049	8.8
2050	15.1
2051	11.7
2052	10.5
2053	17
2054	13.8
2055	6
2056	25.0
2057	5.5
2058	5.8
2059	8.0
2060	7.0
2061	12.5
2062	8.1
2063	19
2064	26
2065	22
2066	22
2067	21
2068	19.7
2069	15.5
2070	16
2071	6.2
2072	6.2
2073	23
2074	18.0
2075	15.8
2076	14.4
2077	9.7
2078	9.5
2079	11
2080	11
2081	15
2084	26
2085	32
2086	32
2087	38
2088	34
2089	8
2090	7
2091	18.0
2092	20
2093	19.6
2094	45
2095	8.3
2096	4.5
2097	4.5
2098	8.2
2099	31
2100	6.0
2102	20
2105	26.0
2106	10.9
2107	8.2
2108	9.9
2109	8.8
2110	18
2111	18
2112	9.3
2113	47
2114	47
2115	47
2116	47
2117	47
2118	47
2119	44
2120	45.7
2121	45.7
2122	45.7
2123	47
2124	41.5
2125	45.7
2126	44
2127	45.7
2128	42.9
2129	42.9
2130	41.6
2131	36.3
2132	36.8
2133	15
2136	20
2137	17
2138	17
2139	17
2140	17
2141	6.0
2142	4.5
2143	15
2144	17
2145	19
2146	18
2147	18
2148	17
2149	14.8
2150	17.5
2151	22.4
2152	12
2155	19
2156	22
2157	18
2159	23.8
2160	23.4
2161	37
2162	17.3
2163	15
2164	16
2165	7.4
2166	15
2167	16.3
2168	14.6
2169	8.1
2170	19
2171	24
2172	18
2173	25
2174	25
2175	25
2176	25
2177	25
2179	9.6
2180	16
2181	25.9
2182	25.9
2183	7.2
2184	5.5
2185	40
2186	40
2187	40
2188	25
2189	25
2190	25
2191	25
2192	25
2193	25
2194	25
2195	14.7
2196	15.0
2197	15.0
2198	20
2199	20
2200	15.6
2201	14.7
2202	14.5
2203	13.4
2204	30
2205	18
2206	27
2207	20
2208	21.7
2209	21
2210	11.5
2211	40.0
2212	20.0
2213	13.0
2219	8.0
2220	8.0
2221	8.4
2222	12.0
2223	10.0
2224	22
2225	21
2226	20
2227	20
2228	20
2229	12.8
2230	11.6
2231	14.3
2232	12.4
2233	8.5
2234	10.5
2235	9.8
2236	21
2237	6.1
2238	7.5
2239	5.57
2240	28
2241	18.1
2242	6.5
2243	9.5
2244	9.6
2245	28
2246	21
2247	25
2248	43.1
2249	41.7
2250	48.0
2251	47.1
2252	48.4
2253	43.5
2254	53.4
2255	49.8
2256	41.2
2257	40.6
2258	45.7
2259	41.4
2260	53.5
2261	48.3
2262	42.2
2263	42.6
2264	45.8
2265	52.3
2266	51.1
2267	42.7
2268	41.1
2269	56.2
2270	16
2271	21
2272	4.5
2273	4.5
2274	20
2275	4.5
2276	4.6
2277	5.1
2278	3.5
2279	8.9
2280	30.4
2281	20.5
2282	32
2283	32
2284	35
2285	16.5
2286	16.6
2287	35
2288	12
2289	12
2290	14
2291	14
2292	10
2293	10
2294	15
2295	15
2296	13.7
2297	6.3
2298	19.9
2299	24.6
2300	40
2301	26.5
2304	12.0
2305	12.4
2306	11.0
2307	12.7
2308	14
2309	20
2310	30
2311	23
2312	23
2313	26
2314	7
2315	10
2316	12
2317	22
2318	20
2319	17
2320	10.4
2321	25
2322	25
2323	12.2
2324	11.6
2325	8.9
2326	9.2
2327	15.9
2328	18
2329	38
2330	42
2331	20
2332	19
2333	20
2334	19
2335	30
2336	28
2337	24
2338	26
2339	20
2340	36
2341	8.1
2342	9.7
2343	23
2344	9.6
2345	44
2346	12.4
2347	9.0
2348	9.8
2352	30
2353	25
2354	20
2355	16
2356	29
2357	17.5
2358	20
2359	27
2360	16.8
2361	23
2364	4.4
2365	39
2366	17
2367	13
2368	25
2372	20
2373	14.5
2374	14.5
2375	7.2
2377	41
2378	41
2379	30
2380	27
2381	42
2382	42
2383	42
2385	22
2386	17.5
2387	6
2389	17
2390	17
2391	40
2392	47
2393	36
2394	16
2395	18
2397	10
2398	17
2400	16
2402	23.4
2403	29.3
2409	23
2410	34
2411	31
2414	30
2415	28
2416	30.0
2417	30.0
2418	22
2419	20
2420	30
2421	4.3
2422	6.6
2423	19
2424	32
2427	23
2428	23
2429	40
2430	40
2431	40
2434	16
2435	9.1
2436	13
2437	57
2438	64
2439	66
2440	61
2441	8.6
2442	6
2443	34
2444	35
2445	39
2446	7.28
2447	21
2448	11.5
2449	17
2450	8.5
2451	9.3
2453	31.67
2454	40.87
2455	47.07
2456	43.02
2457	46.21
2458	59.04
2459	13
2460	66.12
2461	53.42
2462	13
2463	21
2464	22
2465	55.63
2466	45.94
2467	39.94
2468	44.04
2469	51
2470	32.73
2472	12
2473	15
2474	17
2475	20
2477	17.4
2478	17.4
2479	22
2481	10
2482	10
2484	6
2485	4.1
2486	20
2487	8.5
2488	8.3
2490	4.9
2491	25
2492	25
2493	25
2494	23
2495	23
2496	23
2497	23
2498	23
2499	26
2500	25
2501	24
2502	24
2503	6.8
2504	60
2505	60
2506	66
2507	66
2508	23
2509	14.5
2510	6.9
2511	7.4
2512	7.8
2513	3.36
2514	40
2515	40
2516	40
2517	40
2518	40
2519	22
2520	44
2521	45
2522	23
2523	9.3
2524	5.8
2525	5.8
2526	7
2527	7
2528	8.7
2529	25
2530	22.2
2532	45
2533	9.2
2534	19
2535	16
2536	18
2537	10
2538	18
2539	20
2540	18
2541	25
2542	18
2546	15
2547	17
2548	13
2549	26.7
2550	7.2
2551	9
2552	9
2553	30
2554	22
2555	18
2556	21
2557	17
2558	21
2559	20
2560	25
2561	21
2562	24
2563	29
2564	8.8
2565	10.3
2566	3.2
2567	20
2568	9
2569	19
2570	20
2571	27
2572	25
2573	15.4
2574	14.5
2575	15.9
2576	16.2
2577	17.4
2581	20
2582	24
2583	21
2584	23
2585	24
2586	23
2587	23
2588	23
2589	20
2590	20
2591	20
2592	20
2593	20
2594	7.7
2595	9.3
2596	8.8
2597	9.15
2598	8.75
2599	3.7
2600	11
2601	11
2602	25
2603	3.6
2604	3.8
2605	5.5
2607	5.2
2608	5.5
2609	15.5
2611	25
2612	29
2613	29
2614	35
2615	29
2616	38
2617	29
2618	34
2619	26
2620	6.9
2621	7.6
2622	7.5
2623	8.7
2624	8.9
2625	18.7
2626	21.6
2627	8.1
2628	8.2
2629	14.4
2630	18.1
2631	11.6
2632	37
2633	40
2634	25
2635	30
2636	6
2637	24
2638	9.4
2640	30
2644	3.9
2645	17
2646	3.5
2647	14
2648	28.8
2649	3.35
2650	3.4
2651	7.4
2652	8.7
2653	8.0
2654	9.6
2655	18
2656	19.3
2657	25
2658	21.0
2659	25
2660	3.2
2661	3.4
2662	21.9
2663	20.8
2664	20.9
2665	21.7
2666	19.4
2667	34
2668	50
2670	28.1
2671	24.6
2672	19
2673	9.7
2674	9.7
2675	12
2676	4.95
2677	4.5
2678	5.4
2679	11
2680	10.4
2681	7.5
2682	8.9
2683	9.5
2684	12.8
2685	7.6
2686	21.4
2687	25.9
2688	22.9
2689	16.4
2690	7
2691	9
2692	9.7
2693	30.3
2694	25.8
2695	7.7
2696	13.1
2697	8.9
2698	17
2699	3.5
2700	8.4
2701	12.5
2702	4.9
2703	4.4
2704	3.8
2705	8
2706	8.8
2707	9.7
2709	10
2710	10
2711	13.1
2712	24
2713	26
2714	23
2715	18
2716	34
2717	20
2718	65
2719	74
2720	60
2721	66
2722	66
2723	69
2724	65
2725	67
2726	71
2727	67
2728	64
2729	73
2730	66
2731	65
2732	70
2733	63
2734	62
2735	73
2736	69
2737	66
2738	67
2739	67
2740	64
2741	69
2742	68
2743	73
2744	77
2745	65
2746	69
2747	65
2748	67
2749	74
2750	24
2751	6.1
2752	8.5
2753	17.8
2755	11.5
2756	9.7
2757	8.2
2758	8.9
2759	8
2760	7.0
2761	19.76
2762	3.4
2763	4
2764	3.75
2765	6.3
2766	7
2767	7
2768	7
2769	7.4
2770	6.5
2771	7.7
2772	17.8
2773	3.8
2774	36
2775	13
2779	18.5
2780	19.5
2781	9.4
2782	13
2783	16
2784	6.6
2785	7.8
2786	9.7
2787	3.4
2788	4.7
2789	17
2790	34
2791	3.7
2792	4.2
2793	11
2794	15
2795	17
2796	14
2797	9.6
2798	11.2
2799	6.9
2800	14.5
2801	24
2802	23
2803	23
2804	21
2805	19
2806	24
2807	3.8
2808	7.35
2810	8.7
2811	3.5
2812	5.0
2813	8.9
2816	16
2817	24
2818	10.24
2819	16
2820	17
2821	21
2822	34
2823	14
2824	4.2
2825	6
2826	30
2827	40
2828	22
2829	25
2830	27
2831	31
2832	3.6
2833	4.0
2834	3.7
2835	3.5
2836	3.5
2837	3.5
2838	3.6
2839	3.8
2840	4.1
2841	4.2
2842	3.35
2843	7
2844	9
2845	6.47
2846	27.5
2847	2.9
2848	11.0
2850	4.3
2852	7.0
2853	20
2854	6.3
2855	8.6
2856	4.0
2857	3.5
2858	4.6
2859	28
2860	8.2
2861	11.8
2862	12.5
2863	19
2864	19
2865	13.6
2866	19
2867	4.3
2868	19
2869	18
2870	4.1
2871	4
2872	23
2873	23
2874	7.35
2875	3.5
2876	3.5
2877	4.1
2878	4.7
2879	3.27
2880	3.5
2881	3.9
2882	20
2883	20
2884	20
2885	20
2886	20
2887	25
2888	20
2889	20
2890	20
2891	20
2892	20
2893	25
2894	25
2895	20
2896	13.6
2897	18.3
2898	4.1
2899	4.4
2900	4.4
2901	40
2902	7.4
2903	6.7
2904	7.3
2905	5.4
2906	9.5
2907	9.2
2908	7.1
2909	7.1
2910	8.0
2911	6.5
2913	3.6
2914	3.8
2917	5.7
2922	17.4
2923	7.2
2924	3.6
2925	5.7
2926	7.3
2927	11.5
2928	11.5
2929	8
2930	8.3
2931	13.0
2932	14.9
2933	11.6
2934	23
2935	23
2936	10.9
2937	10.3
2938	3.6
2945	2.9
2946	8.5
2948	14.7
2949	17.1
2950	17.7
2951	15.7
2952	18.9
2953	15.2
2954	17.7
2955	23.3
2956	17.3
2957	17.8
2958	17.7
2959	17.8
2960	17.9
2961	14.7
2964	17.9
2965	15.2
2966	5.9
2967	6.5
2968	20
2969	21
2970	12.9
2971	4
2972	13.6
2973	1.9
2974	4.4
2975	18
2976	9.7
2977	11.1
2978	11.6
2979	15
2981	3.5
2982	24
2983	15
2984	2.2
2985	13
2986	21
2987	18
2988	23
2989	21
2990	26
2992	7.8
2993	7.6
2994	7.2
2995	22.3
2996	6.9
2997	13
2998	11
2999	23
3001	1.4
3003	12.3
3004	12.5
3013	3.44
3014	3.04
3015	8.1
3016	16
3017	14.5
3018	17
3019	3.9
3020	5.6
3021	40
3022	35
3023	45
3024	32
3025	35
3026	21
3027	15.5
3028	1.4
3031	8.5
3032	16
3033	28
3033	16
3034	9.5
3035	12.6
3036	8.26
3037	3.75
3038	3.65
3039	3.45
3040	3.83
3045	3.9
3046	3.9
3047	3.46
3048	4.9
3049	6.0
3050	14.9
3051	24.8
3052	21.4
3053	24.6
3054	8.2
3055	9.8
3056	6
3057	9
3058	9
3059	9.32
3061	3.4
3062	4.5
3063	4.2
3064	5.2
3065	17
3066	19
3067	9.3
3068	9
3069	9
3070	9.4
3071	10
3073	4.1
3074	4.1
3075	8
3076	8
3077	5.8
3078	5.1
3079	4.8
3080	8.3
3081	9.5
3082	7.8
3083	6.4
3084	8.3
3085	7.1
3086	16.8
3087	19
3088	23
3089	18
3090	18
3091	20
3092	22
3093	17
3096	23
3097	10.6
3098	11
3099	3.8
3100	27
3101	7.7
3103	23.0
3104	37.5
3105	23.4
3106	23.0
3107	24.1
3108	12
3109	13
3110	33
3111	38
3112	19.4
3113	21.5
3114	11
3115	6
3120	4.47
3121	4.36
3125	4.87
3128	8.3
3129	3.2
3130	3.5
3132	7
3133	4.5
3134	8.5
3135	7.3
3136	16
3137	4.3
3138	15
3139	10.1
3140	8.1
3141	6.7
3142	6.7
3143	25.2
3144	16.9
3145	3.3
3146	4.1
3147	4.2
3148	16.5
3149	16.8
3150	44
3151	3.4
3152	3.9
3153	3.7
3154	69.4
3155	63.0
3156	70.3
3157	45.8
3158	60.1
3159	61.2
3160	85.3
3161	61.9
3162	81.0
3163	30
3164	6.7
3165	7.4
3166	7.2
3167	7.4
3168	7.4
3169	6.4
3170	7.1
3171	12.6
3172	16.7
3173	13.3
3174	14.5
3175	14.7
3176	15.0
3177	14.5
3178	3.9
3179	4.6
3180	4.7
3181	9
3183	14
3184	7.7
3185	4.8
3186	7.9
3187	7.9
3192	10.3
3193	11.2
3194	10.9
3195	10.9
3196	12.1
3197	35
3198	8.04
3199	9.5
3200	11.2
3201	8.34
3202	7.3
3203	8.9
3204	6.1
3205	6.1
3206	6.2
3207	18
3212	6.1
3213	5.9
3214	5.0
3215	35
3216	33
3217	38
3218	3.4
3219	3.6
3220	3.7
3221	3.9
3222	3.8
3223	5.8
3224	6.7
3225	5.6
3226	5.8
3227	3.88
3228	13
3231	3.6
3232	20
3233	4.4
3235	6.7
3236	3.9
3237	4.2
3238	4.1
3239	4
3240	4.3
3241	4.8
3242	12.3
3243	21.4
3244	20
3245	3.6
3246	2.8
3265	18
3266	10.1
3267	10.9
3268	10.2
3269	10.1
3270	13.8
3271	8.9
3272	15.9
3274	21
3275	15
3276	4.5
3277	6
3278	20.89
3279	24.23
3280	14
3281	8.5
3282	19
3283	7.6
3284	9.12
3285	4.6
3286	76
3287	100
3288	25
3289	23
3290	13.6
3291	13.9
3292	16.4
3293	14.8
3294	16.7
3295	2.3
3296	2.4
3297	3.3
3298	3.2
3299	3.3
3300	19.4
3301	5.5
3302	6.48
3303	18
3304	10.2
3305	8.7
3306	8.2
3307	7.2
3308	4.19
3309	4.30
3310	7.2
3311	6.7
3312	8.80
3313	6.7
3314	6.4
3315	8.8
3316	8.3
3317	27
3318	7.4
3319	9.8
3320	10.2
